t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1761674592.80362,0.0500075,-5.64958e-09,8851.54294655532,0.999972,5.52757e-09
1761674593.82697,0.0500084,-5.01301e-09,9975.72316831604,0.999971,4.84459e-09
1761674594.85064,0.050008,-4.63617e-09,10786.4897102565,0.999972,4.47953e-09
1761674595.87424,0.0500062,-4.23312e-09,11813.0834939714,0.999972,4.0345e-09
1761674596.89779,0.0500067,-3.95042e-09,12658.5780752426,0.999974,3.8569e-09
1761674597.92146,0.0500075,-3.79931e-09,13162.2584100797,0.999972,3.76453e-09
1761674598.94521,0.0500093,-3.65429e-09,13685.0934107583,0.999972,3.5017e-09
1761674599.96864,0.0500097,-3.53346e-09,14153.1813010477,0.999972,3.55616e-09
1761674600.99218,0.0500087,-3.43635e-09,14552.8540457171,0.999971,3.26912e-09
1761674602.84698,0.0500085,-3.30242e-09,15142.9860526523,0.999974,3.28743e-09
1761674603.87077,0.0500076,-3.25781e-09,15350.0664556865,0.999974,3.20356e-09
1761674604.89459,0.0500082,-3.18439e-09,15704.169401361,0.999976,3.10023e-09
1761674605.91815,0.0500076,-3.12257e-09,16014.8851747119,0.999975,3.15496e-09
1761674606.94177,0.0500106,-3.07636e-09,16256.4199248462,0.999976,2.948e-09
1761674607.96517,0.0500094,-3.03006e-09,16504.4256549375,0.999973,3.07914e-09
1761674608.98879,0.0500122,-2.98306e-09,16765.4019697894,0.999971,2.87278e-09
1761674610.01256,0.0500122,-2.89913e-09,17250.7614353272,0.999972,2.96396e-09
1761674611.03635,0.0500099,-2.90107e-09,17238.4327162047,0.99997,2.8772e-09
1761674612.05963,0.0500089,-2.86891e-09,17431.3240917282,0.999972,2.79316e-09
1761674613.08367,0.0500056,-2.82959e-09,17672.3836315509,0.999972,2.88126e-09
1761674614.10692,0.050008,-2.80727e-09,17813.7478760504,0.999973,2.68984e-09
1761674615.13073,0.0500062,-2.77895e-09,17994.6382626532,0.999973,2.83782e-09
1761674616.15425,0.0500066,-2.7567e-09,18140.0224906591,0.999973,2.6576e-09
1761674617.17829,0.0500054,-2.73725e-09,18268.4811398301,0.99997,2.71665e-09
1761674619.03349,0.0500086,-2.69421e-09,18561.5078260418,0.999972,2.71014e-09
1761674620.05713,0.050007,-2.67776e-09,18674.9372609943,0.99997,2.5697e-09
1761674621.08097,0.0500085,-2.65402e-09,18842.5482852428,0.999969,2.71755e-09
1761674622.10468,0.0500075,-2.63584e-09,18972.1303265752,0.999972,2.53319e-09
1761674623.12806,0.0500075,-2.62165e-09,19074.8192931932,0.999973,2.66016e-09
1761674624.15173,0.0500068,-2.60092e-09,19226.5813635175,0.999972,2.56796e-09
1761674625.17752,0.0500066,-2.59374e-09,19279.7273435271,0.999971,2.53212e-09
1761674626.19855,0.050008,-2.57609e-09,19412.3652512141,0.999972,2.61619e-09
1761674627.22272,0.0500096,-2.56718e-09,19480.3636675262,0.999973,2.46084e-09
1761674628.24587,0.0500079,-2.55617e-09,19563.6049245551,0.999974,2.62053e-09
1761674629.26977,0.0500101,-2.54701e-09,19634.8267183874,0.999972,2.45996e-09
1761674630.29342,0.0500067,-2.54167e-09,19674.7414101752,0.999974,2.55771e-09
1761674631.31681,0.0500063,-2.55229e-09,19592.7186957595,0.999972,2.56675e-09
1761674632.34067,0.0500078,-2.55558e-09,19568.0823922554,0.999972,2.48404e-09
1761674633.36414,0.0500082,-2.53764e-09,19706.5777651676,0.999976,2.6021e-09
1761674635.21953,0.0500065,-2.52256e-09,19823.710833439,0.999974,2.43406e-09
1761674636.24306,0.0500085,-2.52211e-09,19828.040807102,0.999974,2.52637e-09
1761674637.26647,0.0500087,-2.52199e-09,19829.063556953,0.999975,2.53803e-09
1761674638.29022,0.0500017,-2.54208e-09,19669.6012713998,0.999977,2.47757e-09
1761674639.31376,0.0500056,-2.54689e-09,19633.9849777572,0.999975,2.61533e-09
1761674640.33744,0.0500052,-2.5537e-09,19581.4700238869,0.999977,2.45295e-09
1761674641.36068,0.0500049,-2.55424e-09,19577.2127912804,0.999975,2.62452e-09
1761674642.38652,0.0500048,-2.55184e-09,19595.5859301524,0.99997,2.51771e-09
1761674643.40784,0.0500062,-2.55768e-09,19551.3903224797,0.99997,2.53555e-09
1761674644.43174,0.050004,-2.54984e-09,19610.6422363756,0.99997,2.60016e-09
1761674645.45537,0.050004,-2.55193e-09,19594.5813560717,0.99997,2.45889e-09
1761674646.47865,0.0500063,-2.54909e-09,19617.3144141635,0.999971,2.61208e-09
1761674647.50244,0.050006,-2.54391e-09,19657.1419586385,0.999973,2.47402e-09
1761674648.52577,0.0500043,-2.54474e-09,19650.0624818253,0.999972,2.52975e-09
1761674649.55007,0.0500049,-2.54463e-09,19651.1477110621,0.999974,2.54372e-09
1761674651.40519,0.0500054,-2.53789e-09,19703.5332500621,0.999972,2.43825e-09
1761674652.42884,0.0500055,-2.53618e-09,19716.8576362877,0.99997,2.60372e-09
1761674653.45224,0.0500037,-2.53412e-09,19732.1752718893,0.999972,2.49273e-09
1761674654.47558,0.0500049,-2.5373e-09,19707.9178654475,0.99997,2.49517e-09
1761674655.49942,0.0500072,-2.53242e-09,19746.8034528238,0.999971,2.58263e-09
1761674656.52384,0.0500065,-2.53079e-09,19759.245136894,0.999971,2.43666e-09
1761674657.5466,0.0500052,-2.53851e-09,19698.6421168323,0.999972,2.60489e-09
1761674658.57011,0.050004,-2.54269e-09,19665.7870208323,0.999972,2.48334e-09
1761674659.59366,0.0500055,-2.54904e-09,19617.3853686094,0.999973,2.52647e-09
1761674660.61749,0.0500083,-2.55197e-09,19595.9592001473,0.999973,2.58964e-09
1761674661.64141,0.0500045,-2.55349e-09,19582.8062768995,0.999972,2.4614e-09
1761674662.66473,0.0500031,-2.55679e-09,19556.9835614188,0.999971,2.61232e-09
1761674663.6883,0.0500043,-2.55035e-09,19606.8382770992,0.999972,2.49777e-09
1761674664.71178,0.0500021,-2.55731e-09,19552.6158346075,0.999971,2.5311e-09
1761674665.73539,0.0500042,-2.55474e-09,19573.10724379,0.999972,2.61718e-09
1761674667.59073,0.050008,-2.55715e-09,19556.1464912109,0.999975,2.46787e-09
1761674668.61422,0.0500062,-2.56195e-09,19518.8040359882,0.999974,2.55759e-09
1761674669.63817,0.0500058,-2.55358e-09,19582.6251772022,0.999975,2.57742e-09
1761674670.6617,0.0500082,-2.55981e-09,19535.9030553049,0.999978,2.46587e-09
1761674671.6851,0.050009,-2.56197e-09,19519.7445715602,0.999974,2.63245e-09
1761674672.70919,0.0500077,-2.56444e-09,19500.4367425247,0.999973,2.49553e-09
1761674673.73259,0.0500072,-2.56667e-09,19483.2993723385,0.999973,2.55119e-09
1761674674.75602,0.0500104,-2.56238e-09,19517.167633216,0.999973,2.60996e-09
1761674675.77979,0.0500093,-2.56997e-09,19459.0987443433,0.999975,2.4706e-09
1761674676.80305,0.0500054,-2.56857e-09,19468.1865785242,0.999974,2.63209e-09
1761674677.82703,0.0500041,-2.56783e-09,19473.2906773424,0.999977,2.48834e-09
1761674678.85043,0.0500042,-2.57264e-09,19436.9208284097,0.999978,2.55795e-09
1761674679.87465,0.050008,-2.56788e-09,19474.4302693272,0.999976,2.60167e-09
1761674680.89759,0.0500091,-2.57429e-09,19426.3661048289,0.999976,2.47753e-09
1761674681.92157,0.0500054,-2.575e-09,19419.572815534,0.999973,2.61555e-09
1761674683.77711,0.0500078,-2.57545e-09,19417.1115727349,0.999972,2.58501e-09
1761674684.80068,0.0500076,-2.58272e-09,19362.3776483707,0.999973,2.49575e-09
1761674685.82368,0.0500075,-2.5785e-09,19394.0275353888,0.999974,2.64528e-09
1761674686.84773,0.0500091,-2.5794e-09,19387.8809025355,0.999975,2.48542e-09
1761674687.87117,0.0500084,-2.583e-09,19360.5884630275,0.999973,2.60149e-09
1761674688.89464,0.0500112,-2.58081e-09,19378.1022237205,0.999971,2.59463e-09
1761674689.91867,0.0500094,-2.58785e-09,19324.6903800452,0.999972,2.50126e-09
1761674690.94246,0.0500076,-2.58818e-09,19321.5309599796,0.999973,2.6569e-09
1761674691.9656,0.0500082,-2.5876e-09,19326.093677539,0.999971,2.50244e-09
1761674692.98907,0.0500117,-2.59671e-09,19259.6400830281,0.99997,2.61023e-09
1761674694.01264,0.0500102,-2.58894e-09,19316.8632722272,0.999971,2.60942e-09
1761674695.0376,0.0500092,-2.59389e-09,19279.6147870573,0.999974,2.51782e-09
1761674696.06027,0.0500119,-2.59298e-09,19287.4221937693,0.999972,2.66439e-09
1761674697.08359,0.0500081,-2.64217e-09,18926.9047790263,0.999972,2.50875e-09
1761674698.10776,0.0500088,-2.59956e-09,19237.4094077459,0.999973,2.57211e-09
1761674699.9627,0.0500091,-2.59601e-09,19263.8318034214,0.999973,2.65882e-09
